No,ID,Scenario,Mode,Choice,Nationality,Gender,Mar,Age,Job,Edu,Hinc,Hcar,Hmem,Carown,AirClass,Dependency,WeaCon,Tpp,ChLug,Accom,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Car,Delay_Taxi1,Delay_Taxi,Delay_Bus1,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT
79,40,S2,VCAT,5,2,0,1,2,1,2,6,0,3,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
80,40,S4,Bus,4,2,0,1,2,1,2,6,0,3,0,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
81,41,S2,Taxi,3,2,0,1,2,5,2,4,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
82,41,S4,Taxi,3,2,0,1,2,5,2,4,0,5,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
83,42,S2,VCAT,5,1,0,0,2,1,2,4,0,5,0,0,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
84,42,S4,Bus,4,1,0,0,2,1,2,4,0,5,0,0,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
85,43,S3,Bus,4,2,1,1,2,6,4,8,1,3,1,0,0,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
86,43,S4,Bus,4,2,1,1,2,6,4,8,1,3,1,0,0,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
87,44,S2,VCAT,5,2,1,0,1,6,1,5,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,48,20,25,25,30,23,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
88,44,S4,Bus,4,2,1,0,1,6,1,5,1,5,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
89,45,S4,VCAT,5,2,1,0,1,6,1,1,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
90,45,S6,Bus,4,2,1,0,1,6,1,1,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
91,46,S5,Car,2,2,1,0,1,6,1,3,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
92,46,S4,VCAT,5,2,1,0,1,6,1,3,1,5,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
93,47,S2,Car,2,1,0,0,1,6,1,3,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
94,47,S5,VCAT,5,1,0,0,1,6,1,3,1,5,0,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
95,48,S5,Car,2,1,0,0,1,6,1,4,1,4,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
96,48,S4,VCAT,5,1,0,0,1,6,1,4,1,4,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
97,49,S5,Car,2,1,1,0,1,6,1,4,0,5,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
98,49,S4,VCAT,5,1,1,0,1,6,1,4,0,5,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
99,50,S6,Bus,4,1,0,0,1,6,1,4,1,3,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
100,50,S4,VCAT,5,1,0,0,1,6,1,4,1,3,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
101,51,S4,VCAT,5,1,1,0,2,5,3,3,1,5,1,1,0,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
102,51,S4,VCAT,5,1,1,0,2,5,3,3,1,5,1,1,0,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
103,52,S3,Bus,4,1,0,1,4,3,2,7,1,4,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
104,52,S4,Bus,4,1,0,1,4,3,2,7,1,4,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
105,53,S5,Car,2,2,0,0,1,6,1,1,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
106,53,S4,VCAT,5,2,0,0,1,6,1,1,1,5,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
107,54,S4,VCAT,5,2,0,0,1,6,1,3,1,4,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
108,54,S4,VCAT,5,2,0,0,1,6,1,3,1,4,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
109,55,S4,VCAT,5,1,1,0,1,6,1,1,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
110,55,S4,VCAT,5,1,1,0,1,6,1,1,1,5,0,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
111,56,S2,VCAT,5,2,1,0,2,4,1,2,0,5,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
112,56,S4,Car,2,2,1,0,2,4,1,2,0,5,0,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,90,90,40,5000,10000,0,0,0,0,0,0,1,1
113,57,S5,Car,2,2,0,0,2,6,1,1,1,5,0,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
114,57,S6,Bus,4,2,0,0,2,6,1,1,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
115,58,S4,VCAT,5,2,0,0,1,6,1,6,1,5,1,0,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
116,58,S4,VCAT,5,2,0,0,1,6,1,6,1,5,1,0,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
117,59,S3,Bus,4,1,0,0,1,6,1,2,1,2,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,120,40,5000,10000,0,0,0,0,0,0,1,1
118,59,S4,Bus,4,1,0,0,1,6,1,2,1,2,0,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,0,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
119,60,S6,Bus,4,1,0,0,1,6,1,8,1,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
120,60,S7,Taxi,3,1,0,0,1,6,1,8,1,5,1,1,1,0,0,1,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,15,0,0,0,20,20,0,10,10,10,0,10,10,0,120,90,90,120,50,5000,10000,0,0,0,0,0,0,1,1
121,61,S6,Bus,4,2,0,0,1,6,1,3,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
122,61,S6,Bus,4,2,0,0,1,6,1,3,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
123,62,S2,VCAT,5,3,0,0,3,5,4,8,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
124,62,S5,VCAT,5,3,0,0,3,5,4,8,1,2,1,1,1,1,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,15000,34000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
125,63,S4,VCAT,5,3,1,1,4,5,4,8,1,5,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
126,63,S4,VCAT,5,3,1,1,4,5,4,8,1,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
249,125,S6,VCAT,5,3,0,0,3,5,3,8,1,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,0,0,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
128,64,S8,VCAT,5,3,0,0,3,5,3,8,1,2,1,1,1,0,0,0,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,63,20,25,25,30,18,0,0,0,10,15,0,0,0,20,15,0,10,10,10,10,10,10,0,90,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
129,65,S1,Bus,4,3,0,1,4,1,4,8,0,4,0,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
130,65,S3,Bus,4,3,0,1,4,1,4,8,0,4,0,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
131,66,S1,VCAT,5,3,0,1,3,5,3,8,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
132,66,S3,VCAT,5,3,0,1,3,5,3,8,1,4,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
133,67,S4,VCAT,5,3,0,0,6,5,3,7,0,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
134,67,S4,VCAT,5,3,0,0,6,5,3,7,0,4,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
135,68,S2,VCAT,5,3,0,0,2,5,3,7,0,4,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
136,68,S4,Car,2,3,0,0,2,5,3,7,0,4,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,90,90,40,5000,10000,0,0,0,0,0,0,1,1
137,69,S1,Car,2,3,0,1,3,5,4,8,1,4,1,1,1,1,1,1,1,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,60,43,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
138,69,S3,Taxi,3,3,0,1,3,5,4,8,1,4,1,1,1,1,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
139,70,S2,Motorbike,1,1,1,0,4,1,3,2,0,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
140,70,S2,Motorbike,1,1,1,0,4,1,3,2,0,2,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,10,10,10,10,10,0,90,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
141,71,S5,Car,2,1,1,0,2,1,3,3,0,4,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
142,71,S4,VCAT,5,1,1,0,2,1,3,3,0,4,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
143,72,S5,Car,2,2,0,0,2,1,3,5,0,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
144,72,S6,Car,2,2,0,0,2,1,3,5,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,70,58,20,25,25,30,18,0,0,0,10,10,0,0,0,20,20,0,10,0,10,10,10,10,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
145,73,S6,Bus,4,2,1,1,2,1,3,3,1,5,0,0,1,0,1,0,0,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,35,70,53,20,25,25,30,18,0,0,0,10,10,0,0,0,20,15,0,10,10,10,10,0,0,0,120,90,90,90,50,5000,10000,0,0,0,0,0,0,1,1
146,73,S4,VCAT,5,2,1,1,2,1,3,3,1,5,0,0,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
147,74,S3,Motorbike,1,1,1,1,3,1,3,4,0,3,1,1,1,0,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,25,25,65,48,20,25,25,30,18,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,0,0,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
148,74,S3,Motorbike,1,1,1,1,3,1,3,4,0,3,1,1,1,0,0,1,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,53,20,25,25,30,23,0,0,0,15,15,0,0,0,20,15,0,0,0,0,0,10,10,0,90,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
149,75,S2,VCAT,5,2,1,1,3,1,2,2,0,4,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
150,75,S4,Taxi,3,2,1,1,3,1,2,2,0,4,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
151,76,S2,Car,2,1,0,0,2,1,3,3,1,5,0,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
152,76,S4,Car,2,1,0,0,2,1,3,3,1,5,0,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
153,77,S5,Car,2,2,1,1,3,1,2,3,0,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
154,77,S4,VCAT,5,2,1,1,3,1,2,3,0,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
155,78,S5,Car,2,2,1,1,3,1,2,4,0,5,1,1,1,1,1,1,1,21500,52000,66000,19000,34000,16500,42000,66000,19000,34000,20,35,25,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,0,10,10,0,0,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
156,78,S4,VCAT,5,2,1,1,3,1,2,4,0,5,1,1,1,1,1,1,0,21500,52000,66000,19000,29000,16500,42000,66000,19000,29000,20,35,35,75,53,20,25,25,30,18,0,0,0,15,10,0,0,0,20,15,0,10,10,10,10,10,10,0,120,90,90,120,40,5000,10000,0,0,0,0,0,0,1,1
157,79,S2,Car,2,2,1,1,2,1,2,2,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
158,89,S4,Car,2,2,1,1,2,1,2,2,0,5,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,120,90,40,5000,10000,0,0,0,0,0,0,1,1
159,80,S2,Car,2,2,0,0,2,1,3,3,0,5,1,1,1,0,1,0,0,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,60,53,20,25,25,30,23,0,0,0,10,10,0,0,0,20,20,0,0,0,0,0,0,0,0,120,120,120,90,50,5000,10000,0,0,0,0,0,0,1,1
160,80,S4,Car,2,2,0,0,2,1,3,3,0,5,1,1,1,1,0,0,1,21500,52000,66000,19000,29000,16500,42000,66000,15000,29000,20,25,25,65,58,20,25,25,30,23,0,0,0,15,15,0,0,0,20,20,0,0,0,0,0,10,10,0,120,120,90,90,40,5000,10000,0,0,0,0,0,0,1,1
