No,ID,Scenario,Mode,Choice,Gender,Age,Marital,Nationality,Career1,Career,Education,VehOwner,VehOwner1,CarOwner,DrLicense,IndMotor,Hmotor,IndCar,Hcar,Hmem,Hinc,Hinc1,AirClass,AccTraveler,Partysize,TripPose1,TripPose,HandBag,CheckBag,TripDuration,TimeTraveled,TripOrigin,Distance,Samemode,TravelCost,InVehTime,Timesaving,NoTransfer, Userfriendly,Reasonable,Punctual,Safety,Comfort, Rapid, Convenience,Accessible,TCost_MT,TCost_Car,TCost_Taxi,TCost_Bus,TCost_VCAT,VehCost_MT, VehCost_Car ,VehCost_Taxi ,VehCost_Bus , VehCost_VCAT ,Ttime_MT,Ttime_Car, Ttime_Taxi ,Ttime_Bus,Ttime_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Accesstime_MT,Accesstime_Car,Accesstime_Taxi,Accesstime_Bus,Accesstime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,ParkFee_MT, ParkFee_Car , ParkFee_Taxi , ParkFee_Bus , ParkFee_VCAT ,NoTranfer_MT,NoTranfer_Car,NoTranfer_Taxi,NoTranfer_Bus,NoTranfer_VCAT,Weacon_MT,Weacon_Car,Weacon_Taxi,Weacon_Bus,Weacon_VCAT,FlightCheck_MT,FlightCheck_Car,FlightCheck_Taxi,FlightCheck_Bus,FlightCheck_VCAT,SP_TripMT,SP_TripCar,SP_TripTaxi,SP_TripBus,SP_TripVCAT,SP_LugMT,SP_LugCar,SP_LugTaxi,SP_LugBus,SP_LugVCAT,SP_AccMT,SP_AccCar,SP_AccTaxi,SP_AccBus,SP_AccVCAT, ITC , PF ,TTC,IVT,AC,WT,STM,NF,DL,WC,FS,TPS,NLG,AT
200,100,S8,Bus,4,1,6,0,1,6,0,3,1,1,1,1,0,0,1,1,2,5,6,1,1,3,3,4,1,1,3,5,1,25,2,2,2,4,4,5,5,5,5,4,5,5,5,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
171,86,S6,VCAT,5,1,3,0,1,3,3,3,1,1,0,1,2,2,1,1,1,6,8,1,0,2,2,2,1,1,2,5,2,7,2,3,2,4,4,4,4,4,4,4,3,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
202,101,S8,Taxi,3,1,3,0,1,3,3,3,1,1,0,1,2,2,1,1,1,6,8,1,0,2,2,2,1,1,2,5,2,7,2,3,2,4,4,4,4,4,4,4,3,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"66,000",0,155,25,0,0,120,0,10,0,0,1,0,0
201,101,S6,VCAT,5,0,6,0,1,4,0,3,1,1,1,1,0,0,1,1,2,5,6,0,1,2,3,4,1,1,3,5,1,25,2,2,2,4,5,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,98,98,98,98,98,18,18,18,18,18,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"34,000",0,98,18,10,20,50,1,0,1,1,0,0,1
204,102,S8,Car,2,0,6,0,1,4,0,3,1,1,1,1,0,0,1,1,2,5,6,0,1,2,3,4,1,1,3,5,1,25,2,2,2,4,5,4,4,4,4,4,4,4,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,155,155,155,155,155,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,120,120,120,120,120,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"42,000","10,000",155,25,0,0,120,0,10,0,0,1,0,0
205,103,S5,Taxi,3,0,4,1,1,3,3,2,1,1,0,1,0,0,1,1,1,6,7,1,2,3,3,4,2,0,2,5,2,5,2,2,1,5,5,4,4,5,5,5,4,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
206,103,S7,VCAT,5,0,4,1,1,3,3,2,1,1,0,1,0,0,1,1,1,6,7,1,2,3,3,4,2,0,2,5,2,5,2,2,1,5,5,4,4,5,5,5,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
207,104,S6,Bus,4,1,4,0,1,1,1,3,1,1,1,1,0,0,0,1,5,4,5,1,0,2,1,1,1,1,2,1,2,10,2,3,2,3,4,5,3,4,4,3,3,3,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,155,155,155,155,155,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,155,30,15,20,90,11,0,1,0,0,0,1
208,104,S8,Bus,4,1,4,0,1,1,1,3,1,1,1,1,0,0,0,1,5,4,5,1,0,2,1,1,1,1,2,1,2,10,2,3,2,3,4,5,3,4,4,3,3,3,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,195,195,195,195,195,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,195,30,15,20,120,11,10,0,0,1,0,0
209,105,S2,Taxi,3,0,2,1,1,5,4,3,1,1,0,1,1,1,0,0,2,6,8,1,1,3,3,5,1,1,2,5,1,8,2,3,2,5,5,5,4,5,4,4,5,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
210,105,S4,Taxi,3,0,2,1,1,5,4,3,1,1,0,1,1,1,0,0,2,6,8,1,1,3,3,5,1,1,2,5,1,8,2,3,2,5,5,5,4,5,4,4,5,3,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"66,000",0,145,25,0,0,120,0,0,1,0,1,0,0
211,106,S2,Taxi,3,0,2,1,1,5,4,1,0,0,0,0,0,0,0,0,1,3,4,1,0,2,3,4,2,0,2,4,0,8,2,3,1,4,4,5,5,3,5,2,5,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"66,000",0,145,25,0,0,120,0,0,1,0,0,0,1
212,106,S4,VCAT,5,0,2,1,1,5,4,1,0,0,0,0,0,0,0,0,1,3,4,1,0,2,3,4,2,0,2,4,0,8,2,3,1,4,4,5,5,3,5,2,5,4,4,29000,29000,29000,29000,29000,29000,29000,29000,29000,29000,98,98,98,98,98,23,23,23,23,23,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"29,000",0,98,23,15,20,40,1,0,1,1,1,0,0
213,107,S2,Bus,4,0,5,0,1,4,0,2,1,1,0,1,0,0,0,0,2,5,6,1,1,3,3,4,1,1,2,5,0,20,2,3,2,5,3,4,4,4,5,4,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
214,107,S4,Bus,4,0,5,0,1,4,0,2,1,1,0,1,0,0,0,0,2,5,6,1,1,3,3,4,1,1,2,5,0,20,2,3,2,5,3,4,4,4,5,4,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,190,190,190,190,190,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,190,30,10,20,120,11,10,1,0,1,0,0
215,108,S2,Bus,4,1,4,1,1,1,1,2,0,0,1,1,0,0,1,1,4,6,8,0,2,4,3,4,1,0,4,2,2,5,2,1,1,3,5,4,3,5,5,5,5,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
216,108,S4,Bus,4,1,4,1,1,1,1,2,0,0,1,1,0,0,1,1,4,6,8,0,2,4,3,4,1,0,4,2,2,5,2,1,1,3,5,4,3,5,5,5,5,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,160,160,160,160,160,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"19,000",0,160,30,10,20,90,11,10,1,0,1,0,0
217,109,S2,Bus,4,1,5,0,1,2,2,3,1,1,1,1,0,0,4,4,3,6,8,1,2,4,3,4,1,0,4,1,2,5,2,2,1,4,5,5,5,5,5,4,5,3,3,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
218,109,S4,Taxi,3,1,5,0,1,2,2,3,1,1,1,1,0,0,4,4,3,6,8,1,2,4,3,4,1,0,4,1,2,5,2,2,1,4,5,5,5,5,5,4,5,3,3,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,145,145,145,145,145,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,"66,000",0,145,25,0,0,120,0,0,1,0,1,0,0
219,110,S6,Taxi,3,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,1,6,8,1,2,4,3,4,2,3,1,2,2,2,2,5,2,4,4,4,4,4,4,4,4,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"66,000",0,125,25,0,0,90,0,10,1,0,0,1,0
220,110,S8,VCAT,5,1,3,1,1,0,0,2,0,0,0,0,0,0,0,0,1,6,8,1,2,4,3,4,2,3,1,2,2,2,2,5,2,4,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
221,111,S5,VCAT,5,1,4,0,1,1,1,2,0,0,0,1,0,0,0,0,1,6,8,1,1,2,2,2,1,1,2,2,2,1.5,2,6,1,4,5,3,4,5,5,5,3,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
222,111,S7,Taxi,3,1,4,0,1,1,1,2,0,0,0,1,0,0,0,0,1,6,8,1,1,2,2,2,1,1,2,2,2,1.5,2,6,1,4,5,3,4,5,5,5,3,4,4,66000,66000,66000,66000,66000,66000,66000,66000,66000,66000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"66,000",0,125,25,0,0,90,0,10,0,0,1,1,1
223,112,S5,Car,2,1,4,1,1,2,0,1,1,1,0,1,0,0,1,1,2,6,8,1,3,4,2,2,1,4,4,5,0,8,2,1,1,4,3,4,4,5,5,5,5,5,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
224,112,S7,Car,2,1,4,1,1,2,0,1,1,1,0,1,0,0,1,1,2,6,8,1,3,4,2,2,1,4,4,5,0,8,2,1,1,4,3,4,4,5,5,5,5,5,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"42,000","10,000",125,25,0,0,90,0,10,0,0,1,1,1
225,113,S5,Car,2,1,4,0,1,2,2,3,1,1,1,1,1,1,3,3,5,6,8,1,0,2,2,2,2,1,1,5,2,10,2,3,2,5,5,4,4,4,5,4,5,4,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
226,113,S7,Car,2,1,4,0,1,2,2,3,1,1,1,1,1,1,3,3,5,6,8,1,0,2,2,2,2,1,1,5,2,10,2,3,2,5,5,4,4,4,5,4,5,4,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"42,000","10,000",125,25,0,0,90,0,10,0,0,1,1,1
227,114,S5,Car,2,1,6,1,1,4,0,2,1,1,0,1,1,1,0,1,2,6,8,1,2,3,3,4,1,0,2,3,2,5,2,3,2,4,5,4,4,3,5,3,4,3,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
228,114,S7,VCAT,5,1,6,1,1,4,0,2,1,1,0,1,1,1,0,0,2,6,8,1,2,3,3,4,1,0,2,3,2,5,2,3,2,4,5,4,4,3,5,3,4,3,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
229,115,S5,Bus,4,0,2,1,0,3,3,2,1,1,1,1,3,3,1,1,4,2,3,1,1,4,2,2,0,1,2,5,3,15,0,3,1,4,5,4,4,5,4,3,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,185,185,185,185,185,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"19,000",0,185,30,15,20,120,11,0,1,0,0,1,0
230,115,S7,Bus,4,0,2,1,0,3,3,2,1,1,1,1,3,3,1,1,4,2,3,1,1,4,2,2,0,1,2,5,3,15,0,3,1,4,5,4,4,5,4,3,4,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,165,165,165,165,165,30,30,30,30,30,15,15,15,15,15,20,20,20,20,20,10,10,10,10,10,90,90,90,90,90,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"19,000",0,165,30,15,20,90,11,10,0,0,1,1,1
231,116,S5,Car,2,0,3,0,0,3,3,1,0,2,1,0,1,1,1,1,4,3,4,1,0,3,2,3,1,1,2,2,3,15,2,5,5,5,2,4,4,4,5,5,4,5,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
232,116,S7,Motorbike,1,0,3,0,0,3,3,1,0,2,1,0,1,1,1,1,4,3,4,1,0,3,2,3,1,1,2,2,3,15,2,5,5,5,2,4,4,4,5,5,4,5,4,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,140,140,140,140,140,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"16,500","5,000",140,20,0,0,120,0,0,0,0,1,1,1
233,117,S5,Car,2,0,3,0,0,3,3,0,0,2,1,0,2,2,1,1,4,3,4,1,1,2,3,5,1,1,3,1,1,90,2,2,1,5,4,4,4,4,5,3,3,3,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"42,000","10,000",125,25,0,0,90,0,10,1,0,0,1,0
234,117,S7,Car,2,0,3,0,0,3,3,0,0,2,1,0,2,2,1,1,4,3,4,1,1,2,3,5,1,1,3,1,1,90,2,2,1,5,4,4,4,4,5,3,3,3,4,52000,52000,52000,52000,52000,52000,42000,42000,42000,42000,125,125,125,125,125,25,25,25,25,25,0,0,0,0,0,0,0,0,0,0,10,10,10,10,10,90,90,90,90,90,10000,10000,10000,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"42,000","10,000",125,25,0,0,90,0,10,0,0,1,1,1
235,118,S5,VCAT,5,1,4,0,0,3,3,0,0,2,0,0,3,0,0,0,4,4,5,1,3,2,1,1,1,1,2,1,1,2.3,2,1,1,5,5,5,4,4,5,5,5,5,5,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
236,118,S7,Motorbike,1,1,4,0,0,3,3,0,0,2,0,0,3,0,0,0,4,4,5,1,3,2,1,1,1,1,2,1,1,2.3,2,1,1,5,5,5,4,4,5,5,5,5,5,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,140,140,140,140,140,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"16,500","5,000",140,20,0,0,120,0,0,0,0,1,1,1
237,119,S5,Motorbike,1,1,2,1,0,5,4,3,0,0,0,0,1,1,0,0,5,1,1,1,0,2,2,3,1,1,5,1,1,90,2,4,5,5,5,5,5,5,4,4,5,5,3,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,140,140,140,140,140,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,5000,5000,5000,5000,5000,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"16,500","5,000",140,20,0,0,120,0,0,1,0,0,1,0
238,119,S7,Motorbike,1,1,2,1,0,5,4,3,0,0,0,0,1,1,0,0,5,1,1,1,0,2,2,3,1,1,5,1,1,90,2,4,5,5,5,5,5,5,4,4,5,5,3,21500,21500,21500,21500,21500,16500,16500,16500,16500,16500,140,140,140,140,140,20,20,20,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,120,120,120,120,5000,5000,5000,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"16,500","5,000",140,20,0,0,120,0,0,0,0,1,1,1
239,120,S5,VCAT,5,1,4,0,0,2,2,2,1,1,0,1,1,1,0,0,3,6,7,1,4,5,2,2,2,0,1,4,1,5,2,2,3,4,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
240,120,S7,VCAT,5,1,4,0,0,2,2,2,1,1,0,1,1,1,0,0,3,6,7,1,4,5,2,2,2,0,1,4,1,5,2,2,3,4,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
241,121,S5,VCAT,5,0,2,1,1,3,3,3,1,1,1,1,0,2,0,2,5,3,4,1,3,2,2,2,1,1,5,1,1,9,2,2,2,3,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,83,83,83,83,83,18,18,18,18,18,10,10,10,10,10,15,15,15,15,15,0,0,0,0,0,40,40,40,40,40,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,"34,000",0,83,18,10,15,40,1,0,1,1,0,1,0
242,121,S7,VCAT,5,0,2,1,1,3,3,3,1,1,1,1,0,2,0,2,5,3,4,1,3,2,2,2,1,1,5,1,1,9,2,2,2,3,4,4,4,4,4,4,4,4,4,34000,34000,34000,34000,34000,34000,34000,34000,34000,34000,103,103,103,103,103,18,18,18,18,18,15,15,15,15,15,20,20,20,20,20,0,0,0,0,0,50,50,50,50,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,"34,000",0,103,18,15,20,50,1,0,0,1,1,1,1
243,122,S2,Bus,4,1,2,1,0,2,0,0,0,0,0,0,0,0,0,0,5,2,3,1,4,3,0,6,1,1,2,1,0,10,1,3,2,4,3,4,4,4,5,5,5,4,4,19000,19000,19000,19000,19000,19000,19000,19000,19000,19000,180,180,180,180,180,30,30,30,30,30,10,10,10,10,10,20,20,20,20,20,0,0,0,0,0,120,120,120,120,120,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"19,000",0,180,30,10,20,120,11,0,1,0,0,0,1
