No,SC,ID,MODE,Choice,Gender,Nat,Age,Job,Edu,Hinc,Hcar,DEP,TPP,LUG,ACCM,WCON,DMale,DFemale,Dvien,DNVien,DFNer,Cost_MT,Cost_Car,Cost_Taxi,Cost_Bus,Cost_VCAT,Park_MT,Park_Car,Park_Taxi,Park_Bus,Park_VCAT,Vehtime_MT,Vehtime_Car,Vehtime_Taxi,Vehtime_Bus,Vehtime_VCAT,Delay_MT,Delay_Car,Delay_Taxi,Delay_Bus,Delay_VCAT,Acctime_MT,Acctime_Car,Acctime_Taxi,Acctime_Bus,Acctime_VCAT,Wtime_MT,Wtime_Car,Wtime_Taxi,Wtime_Bus,Wtime_VCAT,Safe_MT,Safe_Car,Safe_Taxi,Safe_Bus,Safe_VCAT,Trans_MT,Trans_Car,Trans_Taxi,Trans_Bus,Trans_VCAT,WC_MT,WC_Car,WC_Taxi,WC_Bus,WC_VCAT,ChIn_MT,ChIn_Car,ChIn_Taxi,ChIn_Bus,ChIn_VCAT
599,S6,300,Airport Limousine Bus,5,1,3,2,1,3,3,1,2,1,2,2,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
600,S8,300,Airport Limousine Bus,5,1,3,2,1,3,3,1,2,2,2,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
601,S6,301,Airport Limousine Bus,5,1,3,3,4,3,6,1,1,1,2,2,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
602,S8,301,Airport Bus,4,1,3,3,4,3,6,1,1,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
603,S5,302,Airport Limousine Bus,5,2,3,2,6,3,7,1,2,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
604,S7,302,Airport Bus,4,2,3,2,6,3,7,1,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
605,S5,303,Airport Limousine Bus,5,1,3,3,2,4,8,1,2,1,1,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
606,S7,303,Airport Limousine Bus,5,1,3,3,2,4,8,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
607,S2,304,Airport Bus,4,2,3,2,5,3,6,0,2,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
608,S4,304,Airport Bus,4,2,3,2,5,3,6,0,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
609,S5,305,Airport Bus,4,1,3,3,5,3,6,0,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
610,S7,305,Airport Bus,4,1,3,3,5,3,6,0,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
611,S5,306,Airport Bus,4,1,3,2,5,4,8,0,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
612,S7,306,Motorbike,1,1,3,2,5,4,8,0,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0
613,S6,307,Taxi,3,1,3,3,5,3,6,1,2,1,2,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
614,S8,307,Airport Limousine Bus,5,1,3,3,5,3,6,1,2,2,2,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
615,S6,308,Airport Bus,4,1,3,2,2,3,8,1,2,1,2,2,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
616,S8,308,Airport Bus,4,1,3,2,2,3,8,1,2,2,2,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
617,S1,309,Airport Bus,4,2,3,2,2,4,8,1,2,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
618,S3,309,Airport Bus,4,2,3,2,2,4,8,1,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
619,S6,310,Taxi,3,1,3,5,4,4,8,0,2,1,2,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
620,S8,310,Airport Limousine Bus,5,1,3,5,4,4,8,0,2,2,2,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
621,S1,311,Taxi,3,1,3,2,5,4,8,0,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,2,0,0,0,0,2,0,0
622,S3,311,Airport Bus,4,1,3,2,5,4,8,0,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
623,S5,312,Airport Limousine Bus,5,2,3,3,3,2,7,0,2,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
624,S7,312,Airport Bus,4,2,3,3,3,2,7,0,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
625,S5,313,Airport Bus,4,1,3,6,2,3,8,1,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0
626,S7,313,Airport Bus,4,1,3,6,2,3,8,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
627,S6,314,Private Car,2,2,1,2,2,1,5,0,1,1,2,2,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
628,S8,314,Motorbike,1,2,1,2,2,1,5,0,1,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,2,0,0,0,0,2,0,0,0,0
629,S5,315,Taxi,3,1,3,5,3,4,7,1,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0
630,S7,315,Airport Bus,4,1,3,5,3,4,7,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
631,S6,316,Airport Limousine Bus,5,2,3,3,5,4,7,1,2,1,2,2,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
632,S8,316,Airport Bus,4,2,3,3,5,4,7,1,2,2,2,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
633,S5,317,Private Car,2,2,3,2,3,1,8,1,1,1,1,1,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,1,0,0,0,0,2,0,0,0
634,S7,317,Airport Limousine Bus,5,2,3,2,3,1,8,1,1,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
635,S5,318,Airport Limousine Bus,5,2,3,3,1,3,4,0,2,1,1,1,1,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
636,S7,318,Airport Bus,4,2,3,3,1,3,4,0,2,2,1,2,2,0,1,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
637,S5,319,Airport Limousine Bus,5,1,3,3,1,3,5,1,2,1,1,1,1,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
638,S7,319,Airport Bus,4,1,3,3,1,3,5,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
639,S6,320,Airport Limousine Bus,5,2,1,3,5,3,4,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
640,S8,320,Airport Limousine Bus,5,2,1,3,5,3,4,1,1,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
641,S2,321,Airport Limousine Bus,5,2,1,3,5,3,3,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,0,0,0,0,0,10,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
642,S4,321,Airport Limousine Bus,5,2,1,3,5,3,3,0,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,20,120,120,120,120,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
643,S6,322,Airport Limousine Bus,5,2,1,3,5,3,3,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
644,S8,322,Airport Limousine Bus,5,2,1,3,5,3,3,1,1,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
645,S1,323,Airport Limousine Bus,5,2,1,2,5,3,4,0,1,1,1,1,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
646,S3,323,Airport Limousine Bus,5,2,1,2,5,3,4,0,1,2,1,2,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
647,S6,324,Airport Limousine Bus,5,1,1,1,6,1,3,0,1,1,2,2,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
648,S8,324,Airport Limousine Bus,5,1,1,1,6,1,3,0,1,2,2,1,2,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
649,S6,325,Airport Limousine Bus,5,2,1,2,1,3,4,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
650,S8,325,Airport Limousine Bus,5,2,1,2,1,3,4,0,1,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
651,S1,326,Airport Limousine Bus,5,2,1,2,1,3,3,0,1,1,1,1,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
652,S3,326,Airport Limousine Bus,5,2,1,2,1,3,3,0,1,2,1,2,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
653,S1,327,Airport Bus,4,2,2,3,5,3,6,1,1,1,1,1,2,0,1,0,1,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
654,S3,327,Airport Bus,4,2,2,3,5,3,6,1,1,2,1,2,2,0,1,0,1,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
655,S1,328,Airport Bus,4,1,1,2,6,3,6,1,1,1,1,1,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
656,S3,328,Airport Bus,4,1,1,2,6,3,6,1,1,2,1,2,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
657,S1,329,Airport Limousine Bus,5,1,1,2,1,3,3,1,1,1,1,1,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
658,S3,329,Airport Limousine Bus,5,1,1,2,1,3,3,1,1,2,1,2,2,1,0,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
659,S1,330,Airport Bus,4,1,3,3,2,3,3,1,2,1,1,1,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
660,S3,330,Airport Limousine Bus,5,1,3,3,2,3,3,1,2,2,1,2,2,1,0,0,0,1,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
661,S6,331,Airport Limousine Bus,5,2,1,1,6,2,3,0,2,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
662,S8,331,Airport Limousine Bus,5,2,1,1,6,2,3,0,2,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
663,S6,332,Airport Limousine Bus,5,1,1,2,1,3,2,0,2,1,2,2,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
664,S8,332,Airport Limousine Bus,5,1,1,2,1,3,2,0,2,2,2,1,2,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
665,S6,333,Airport Limousine Bus,5,2,1,1,1,3,4,0,2,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
666,S8,333,Airport Limousine Bus,5,2,1,1,1,3,4,0,2,2,2,1,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
667,S6,334,Airport Limousine Bus,5,1,1,2,2,4,8,1,1,1,2,2,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
668,S8,334,Airport Bus,4,1,1,2,2,4,8,1,1,2,2,1,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
669,S6,335,Airport Limousine Bus,5,1,1,3,5,4,5,1,1,1,2,2,1,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
670,S8,335,Airport Limousine Bus,5,1,1,3,5,4,5,1,1,2,2,1,2,1,0,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
671,S6,336,Airport Limousine Bus,5,2,1,3,5,3,7,1,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
672,S8,336,Airport Bus,4,2,1,3,5,3,7,1,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
673,S1,337,Airport Limousine Bus,5,2,1,2,6,1,2,0,1,1,1,1,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
674,S3,337,Airport Bus,4,2,1,2,6,1,2,0,1,2,1,2,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
675,S6,338,Airport Limousine Bus,5,1,2,2,6,1,2,0,1,1,2,2,1,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
676,S8,338,Airport Limousine Bus,5,1,2,2,6,1,2,0,1,2,2,1,2,1,0,0,1,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
677,S6,339,Airport Limousine Bus,5,2,1,2,6,1,3,0,1,1,2,2,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,20,120,120,120,120,50,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
678,S8,339,Airport Bus,4,2,1,2,6,1,3,0,1,2,2,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,23,0,10,10,10,0,0,0,0,15,15,0,0,0,20,15,120,120,120,120,50,0,0,0,1,1,0,0,0,2,0,0,0,0,2,0
679,S1,340,Private Car,2,2,1,2,6,3,8,0,1,1,1,1,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,18,0,0,0,0,0,0,0,0,10,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,2,0,0,0,0,2,0,0,0
680,S3,340,Airport Limousine Bus,5,2,1,2,6,3,8,0,1,2,1,2,2,0,1,1,0,0,16500,42000,66000,19000,29000,5000,10000,0,0,0,20,25,25,30,23,0,0,0,10,0,0,0,0,10,15,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
681,S5,341,Airport Limousine Bus,5,2,1,1,6,1,3,1,1,1,1,1,1,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,0,0,0,0,0,15,10,0,0,0,20,15,90,90,90,90,40,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
682,S7,341,Airport Limousine Bus,5,2,1,1,6,1,3,1,1,2,1,2,2,0,1,1,0,0,16500,42000,66000,19000,34000,5000,10000,0,0,0,20,25,25,30,18,0,10,10,10,0,0,0,0,15,15,0,0,0,20,20,90,90,90,90,50,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1
